path_key,path_metadata,label,source_label,source_key,source_name,caption,combined_v3,convnext_tiny_frozen,physics_guided,resnet18,scp_fusion_v0,prediction_path,image_path,primary_score,primary_predicted_fake,score_min,score_max,score_spread,lowest_method,highest_method
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000204.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000204.jpg,1,5,5,midjourney6,The Queen Mary ship sitting in a harbor in Long Beach.,0.0008988265763036,0.0011418957728892,0.0011639191070571,6.422685032703157e-07,0.0101043158949141,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000204.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000204.jpg,0.0101043158949141,False,6.422685032703157e-07,0.0101043158949141,0.01010367362641083,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000414.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000414.jpg,1,1,1,sd21,An airplane flying through the gray sky with smoke pouring out it's back.,0.0016869159881025,0.0020324971992522,0.0008453871123492,4.442578756425064e-06,0.0101406410249047,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000414.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000414.jpg,0.0101406410249047,False,4.442578756425064e-06,0.0101406410249047,0.010136198446148275,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000261.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000261.jpg,1,3,3,sd3,An old Acme factory that is by a stop light.,0.0002397595526417,0.0045938245020806,0.0002896219084504,3.955019565182738e-05,0.0101913326995403,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000261.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000261.jpg,0.0101913326995403,False,3.955019565182738e-05,0.0101913326995403,0.010151782503888472,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000052.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000052.jpg,1,4,4,dalle3,A very bright light shining down on some signs at night.,0.0099052442237734,4.421717676450498e-07,7.463455403922126e-05,0.000297939433949,0.0101998971220671,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000052.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000052.jpg,0.0101998971220671,False,4.421717676450498e-07,0.0101998971220671,0.010199454950299456,convnext_tiny_frozen,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000444.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000444.jpg,1,5,5,midjourney6,A child holding a flowered umbrella and petting a yak.,0.0091051710769534,0.0012233537854626,0.0008258845191448,0.0006694318144582,0.0102509638125452,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000444.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000444.jpg,0.0102509638125452,False,0.0006694318144582,0.0102509638125452,0.009581531998087,resnet18,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,1,1,1,sd21,A police office standing on a street corner next to a power box.,0.002246362157166,0.0011033283080905,0.0025624788831919,0.0050356672145426,0.0102549017690149,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000077.jpg,0.0102549017690149,False,0.0011033283080905,0.0102549017690149,0.0091515734609244,convnext_tiny_frozen,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,1,5,5,midjourney6,A sink and a show with a cream tile and red painted wall.,0.0136040989309549,0.0001448274415452,0.0001761713938321,0.0001473016454838,0.0102663561324873,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000372.jpg,0.0102663561324873,False,0.0001448274415452,0.0136040989309549,0.0134592714894097,convnext_tiny_frozen,combined_v3
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,1,4,4,dalle3,A car is carrying several bikes on a bike rack.,0.0125919254496693,5.74315017729532e-05,0.0012894235551357,0.0003083122137468,0.0102731144180896,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000423.jpg,0.0102731144180896,False,5.74315017729532e-05,0.0125919254496693,0.012534493947896347,convnext_tiny_frozen,combined_v3
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000064.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000064.jpg,1,1,1,sd21,A plane that is flying in the air.,0.0009360701078549,0.0006099466700106,0.0067950109951198,0.0085330521687865,0.0103763538711153,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000064.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000064.jpg,0.0103763538711153,False,0.0006099466700106,0.0103763538711153,0.0097664072011047,convnext_tiny_frozen,scp_fusion_v0
data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000434.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000434.jpg,1,3,3,sd3,The single propelleor airplane slowly takes off from the airport.,0.0050406912341713,0.0063563776202499,0.0052651613950729,2.4928808670665603e-06,0.0104384039862135,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000434.jpg,data/raw/ms_cocoai_2026_validation_source_balanced_100/validation/ai_generated/validation_ai_generated_000434.jpg,0.0104384039862135,False,2.4928808670665603e-06,0.0104384039862135,0.010435911105346434,resnet18,scp_fusion_v0
